3.840000 0.517763  -9.31199379
3.850000 0.519163  -9.31207195
3.860000 0.520638  -9.31231795
3.870000 0.522184  -9.31272218
3.880000 0.523795  -9.31327318
3.890000 0.525467  -9.31395806
3.900000 0.527196  -9.31476280
3.910000 0.528975  -9.31567260
3.920000 0.530801  -9.31667220
3.930000 0.532669  -9.31774618
3.940000 0.534573  -9.31887924
3.950000 0.536509  -9.32005642
3.960000 0.538472  -9.32126329
3.970000 0.540457  -9.32248616
3.980000 0.542460  -9.32371219
3.990000 0.544477  -9.32492950
4.000000 0.546503  -9.32612723
4.010000 0.548533  -9.32729560
4.020000 0.550564  -9.32842592
4.030000 0.552592  -9.32951058
4.040000 0.554612  -9.33054305
4.050000 0.556621  -9.33151784
4.060000 0.558616  -9.33243041
4.070000 0.560593  -9.33327719
4.080000 0.562549  -9.33405544
4.090000 0.564480  -9.33476323
4.100000 0.566383  -9.33539936
4.110000 0.568256  -9.33596326
4.120000 0.570096  -9.33645498
4.130000 0.571900  -9.33687504
4.140000 0.573666  -9.33722445
4.150000 0.575392  -9.33750457
4.160000 0.577074  -9.33771711
4.170000 0.578712  -9.33786406
4.180000 0.580302  -9.33794762
4.190000 0.581844  -9.33797018
4.200000 0.583335  -9.33793428
4.210000 0.584774  -9.33784254
4.220000 0.586159  -9.33769768
4.230000 0.587489  -9.33750245
4.240000 0.588762  -9.33725965
4.250000 0.589977  -9.33697206
4.260000 0.591133  -9.33664245
4.270000 0.592228  -9.33627358
4.280000 0.593263  -9.33586816
4.290000 0.594235  -9.33542887
4.300000 0.595144  -9.33495832
4.310000 0.595989  -9.33445909
4.320000 0.596769  -9.33393369
4.330000 0.597484  -9.33338456
4.340000 0.598133  -9.33281412
4.350000 0.598715  -9.33222470
4.360000 0.599231  -9.33161859
4.370000 0.599679  -9.33099805
4.380000 0.600059  -9.33036528
4.390000 0.600371  -9.32972243
4.400000 0.600615  -9.32907165
4.410000 0.600791  -9.32841504
4.420000 0.600898  -9.32775469
4.430000 0.600936  -9.32709268
4.440000 0.600905  -9.32643107
4.450000 0.600806  -9.32577193
4.460000 0.600638  -9.32511734
4.470000 0.600402  -9.32446940
4.480000 0.600097  -9.32383022
4.490000 0.599724  -9.32320194
4.500000 0.599283  -9.32258673
4.510000 0.598775  -9.32198682
4.520000 0.598200  -9.32140445
4.530000 0.597558  -9.32084193
4.540000 0.596850  -9.32030163
4.550000 0.596077  -9.31978595
4.560000 0.595239  -9.31929736
4.570000 0.594337  -9.31883839
4.580000 0.593372  -9.31841161
4.590000 0.592345  -9.31801966
4.600000 0.591256  -9.31766522
4.610000 0.590106  -9.31735100
4.620000 0.588898  -9.31707975
4.630000 0.587631  -9.31685424
4.640000 0.586307  -9.31667725
4.650000 0.584928  -9.31655154
4.660000 0.583495  -9.31647985
4.670000 0.582010  -9.31646483
4.680000 0.580473  -9.31650908
4.690000 0.578888  -9.31661506
4.700000 0.577256  -9.31678508
4.710000 0.575578  -9.31702125
4.720000 0.573857  -9.31732545
4.730000 0.572096  -9.31769924
4.740000 0.570295  -9.31814385
4.750000 0.568459  -9.31866010
4.760000 0.566590  -9.31924833
4.770000 0.564689  -9.31990835
4.780000 0.562761  -9.32063936
4.790000 0.560808  -9.32143987
4.800000 0.558834  -9.32230767
4.810000 0.556841  -9.32323970
4.820000 0.554833  -9.32423205
4.830000 0.552813  -9.32527982
4.840000 0.550786  -9.32637715
4.850000 0.548756  -9.32751712
4.860000 0.546725  -9.32869173
4.870000 0.544699  -9.32989190
4.880000 0.542681  -9.33110747
4.890000 0.540676  -9.33232721
4.900000 0.538688  -9.33353891
4.910000 0.536722  -9.33472943
4.920000 0.534783  -9.33588481
4.930000 0.532876  -9.33699047
4.940000 0.531004  -9.33803133
4.950000 0.529173  -9.33899205
4.960000 0.527388  -9.33985728
4.970000 0.525654  -9.34061195
4.980000 0.523976  -9.34124157
4.990000 0.522357  -9.34173252
5.000000 0.520804  -9.34207247
5.010000 0.519321  -9.34225064
5.020000 0.517912  -9.34225820
5.030000 0.516583  -9.34208857
5.040000 0.515336  -9.34173771
5.050000 0.514176  -9.34120437
5.060000 0.513108  -9.34049030
5.070000 0.512134  -9.33960039
5.080000 0.511259  -9.33854271
5.090000 0.510484  -9.33732849
5.100000 0.509814  -9.33597201
5.110000 0.509250  -9.33449044
5.120000 0.508793  -9.33290348
5.130000 0.508447  -9.33123310
5.140000 0.508212  -9.32950300
5.150000 0.508089  -9.32773822
5.160000 0.508079  -9.32596451
5.170000 0.508181  -9.32420786
5.180000 0.508395  -9.32249386
5.190000 0.508721  -9.32084722
5.200000 0.509156  -9.31929118
5.210000 0.509701  -9.31784705
5.220000 0.510352  -9.31653385
5.230000 0.511107  -9.31536789
5.240000 0.511964  -9.31436256
5.250000 0.512919  -9.31352817
5.260000 0.513970  -9.31287183
5.270000 0.515113  -9.31239745
5.280000 0.516344  -9.31210586
5.290000 0.517658  -9.31199496
5.300000 0.519053  -9.31205988
5.310000 0.520522  -9.31229330
5.320000 0.522063  -9.31268575
5.330000 0.523669  -9.31322591
5.340000 0.525337  -9.31390098
5.350000 0.527061  -9.31469703
5.360000 0.528837  -9.31559929
5.370000 0.530659  -9.31659253
5.380000 0.532524  -9.31766135
5.390000 0.534425  -9.31879040
5.400000 0.536359  -9.31996471
5.410000 0.538320  -9.32116979
5.420000 0.540304  -9.32239190
5.430000 0.542306  -9.32361812
5.440000 0.544322  -9.32483650
5.450000 0.546347  -9.32603610
5.460000 0.548377  -9.32720705
5.470000 0.550408  -9.32834057
5.480000 0.552436  -9.32942899
5.490000 0.554457  -9.33046568
5.500000 0.556468  -9.33144507
5.510000 0.558464  -9.33236256
5.520000 0.560442  -9.33321450
5.530000 0.562399  -9.33399810
5.540000 0.564332  -9.33471136
5.550000 0.566238  -9.33535302
5.560000 0.568113  -9.33592249
5.570000 0.569956  -9.33641974
5.580000 0.571763  -9.33684528
5.590000 0.573532  -9.33720007
5.600000 0.575260  -9.33748546
5.610000 0.576946  -9.33770313
5.620000 0.578587  -9.33785504
5.630000 0.580182  -9.33794340
5.640000 0.581727  -9.33797056
5.650000 0.583222  -9.33793905
5.660000 0.584665  -9.33785151
5.670000 0.586054  -9.33771063
5.680000 0.587388  -9.33751918
5.690000 0.588666  -9.33727994
5.700000 0.589885  -9.33699569
5.710000 0.591046  -9.33666921
5.720000 0.592146  -9.33630326
5.730000 0.593185  -9.33590056
5.740000 0.594162  -9.33546378
5.750000 0.595076  -9.33499554
5.760000 0.595926  -9.33449842
5.770000 0.596711  -9.33397494
5.780000 0.597431  -9.33342756
5.790000 0.598085  -9.33285867
5.800000 0.598673  -9.33227062
5.810000 0.599193  -9.33166572
5.820000 0.599647  -9.33104621
5.830000 0.600032  -9.33041430
5.840000 0.600350  -9.32977215
5.850000 0.600599  -9.32912190
5.860000 0.600780  -9.32846567
5.870000 0.600892  -9.32780553
5.880000 0.600935  -9.32714357
5.890000 0.600910  -9.32648186
5.900000 0.600816  -9.32582246
5.910000 0.600653  -9.32516745
5.920000 0.600422  -9.32451892
5.930000 0.600123  -9.32387899
5.940000 0.599755  -9.32324979
5.950000 0.599319  -9.32263351
5.960000 0.598816  -9.32203233
5.970000 0.598246  -9.32144854
5.980000 0.597610  -9.32088441
5.990000 0.596907  -9.32034231
6.000000 0.596139  -9.31982466
6.010000 0.595306  -9.31933390
6.020000 0.594409  -9.31887256
6.030000 0.593449  -9.31844321
6.040000 0.592426  -9.31804849
6.050000 0.591341  -9.31769107
6.060000 0.590197  -9.31737366
6.070000 0.588993  -9.31709901
6.080000 0.587730  -9.31686989
6.090000 0.586411  -9.31668907
6.100000 0.585036  -9.31655932
6.110000 0.583607  -9.31648338
6.120000 0.582126  -9.31646391
6.130000 0.580593  -9.31650352
6.140000 0.579012  -9.31660467
6.150000 0.577383  -9.31676969
6.160000 0.575708  -9.31700071
6.170000 0.573991  -9.31729962
6.180000 0.572232  -9.31766801
6.190000 0.570435  -9.31810714
6.200000 0.568602  -9.31861787
6.210000 0.566735  -9.31920057
6.220000 0.564837  -9.31985509
6.230000 0.562910  -9.32058068
6.240000 0.560959  -9.32137592
6.250000 0.558986  -9.32223865
6.260000 0.556994  -9.32316587
6.270000 0.554988  -9.32415374
6.280000 0.552969  -9.32519745
6.290000 0.550942  -9.32629120
6.300000 0.548912  -9.32742816
6.310000 0.546881  -9.32860042
6.320000 0.544854  -9.32979897
6.330000 0.542835  -9.33101374
6.340000 0.540829  -9.33223359
6.350000 0.538840  -9.33344636
6.360000 0.536873  -9.33463899
6.370000 0.534931  -9.33579759
6.380000 0.533021  -9.33690760
6.390000 0.531146  -9.33795398
6.400000 0.529312  -9.33892140
6.410000 0.527524  -9.33979451
6.420000 0.525785  -9.34055820
6.430000 0.524102  -9.34119793
6.440000 0.522479  -9.34170000
6.450000 0.520921  -9.34205195
6.460000 0.519433  -9.34224290
6.470000 0.518018  -9.34226384
6.480000 0.516682  -9.34210800
6.490000 0.515429  -9.34177115
6.500000 0.514262  -9.34125181
6.510000 0.513187  -9.34055150
6.520000 0.512206  -9.33967487
6.530000 0.511323  -9.33862972
6.540000 0.510540  -9.33742706
6.550000 0.509862  -9.33608094
6.560000 0.509289  -9.33460831
6.570000 0.508825  -9.33302871
6.580000 0.508470  -9.33136391
6.590000 0.508226  -9.32963754
6.600000 0.508095  -9.32787451
6.610000 0.508076  -9.32610056
6.620000 0.508169  -9.32434168
6.630000 0.508375  -9.32262352
6.640000 0.508692  -9.32097086
6.650000 0.509119  -9.31940706
6.660000 0.509655  -9.31795363
6.670000 0.510298  -9.31662975
6.680000 0.511045  -9.31545196
6.690000 0.511894  -9.31443388
6.700000 0.512842  -9.31358606
6.710000 0.513886  -9.31291585
6.720000 0.515022  -9.31242742
6.730000 0.516246  -9.31212182
6.740000 0.517555  -9.31199717
6.750000 0.518943  -9.31204880
6.760000 0.520407  -9.31226958
6.770000 0.521942  -9.31265019
6.780000 0.523543  -9.31317943
6.790000 0.525207  -9.31384462
6.800000 0.526927  -9.31463188
6.810000 0.528699  -9.31552652
6.820000 0.530518  -9.31651331
6.830000 0.532379  -9.31757687
6.840000 0.534278  -9.31870183
6.850000 0.536209  -9.31987318
6.860000 0.538168  -9.32107639
6.870000 0.540151  -9.32229766
6.880000 0.542151  -9.32352400
6.890000 0.544166  -9.32474339
6.900000 0.546191  -9.32594479
6.910000 0.548221  -9.32711827
6.920000 0.550252  -9.32825496
6.930000 0.552280  -9.32934709
6.940000 0.554302  -9.33038797
6.950000 0.556313  -9.33137194
6.960000 0.558311  -9.33229433
6.970000 0.560291  -9.33315142
6.980000 0.562249  -9.33394035
6.990000 0.564184  -9.33465907
7.000000 0.566092  -9.33530626
7.010000 0.567970  -9.33588128
7.020000 0.569816  -9.33638407
7.030000 0.571625  -9.33681510
7.040000 0.573397  -9.33717528
7.050000 0.575129  -9.33746595
7.060000 0.576818  -9.33768876
7.070000 0.578463  -9.33784565
7.080000 0.580061  -9.33793881
7.090000 0.581610  -9.33797058
7.100000 0.583109  -9.33794350
7.110000 0.584556  -9.33786016
7.120000 0.585950  -9.33772329
7.130000 0.587288  -9.33753563
7.140000 0.588570  -9.33729996
7.150000 0.589794  -9.33701907
7.160000 0.590959  -9.33669574
7.170000 0.592064  -9.33633273
7.180000 0.593108  -9.33593275
7.190000 0.594089  -9.33549850
7.200000 0.595008  -9.33503259
7.210000 0.595863  -9.33453760
7.220000 0.596653  -9.33401606
7.230000 0.597378  -9.33347042
7.240000 0.598037  -9.33290310
7.250000 0.598630  -9.33231645
7.260000 0.599156  -9.33171276
7.270000 0.599614  -9.33109429
7.280000 0.600005  -9.33046326
7.290000 0.600328  -9.32982182
7.300000 0.600582  -9.32917212
7.310000 0.600768  -9.32851627
7.320000 0.600886  -9.32785636
7.330000 0.600935  -9.32719447
7.340000 0.600914  -9.32653266
7.350000 0.600826  -9.32587301
7.360000 0.600668  -9.32521759
7.370000 0.600442  -9.32456849
7.380000 0.600148  -9.32392782
7.390000 0.599786  -9.32329773
7.400000 0.599355  -9.32268037
7.410000 0.598857  -9.32207795
7.420000 0.598292  -9.32149274
7.430000 0.597661  -9.32092702
7.440000 0.596963  -9.32038314
7.450000 0.596200  -9.31986352
7.460000 0.595372  -9.31937060
7.470000 0.594480  -9.31890691
7.480000 0.593525  -9.31847502
7.490000 0.592507  -9.31807754
7.500000 0.591427  -9.31771716
7.510000 0.590287  -9.31739657
7.520000 0.589087  -9.31711854
7.530000 0.587829  -9.31688582
7.540000 0.586514  -9.31670119
7.550000 0.585144  -9.31656742
7.560000 0.583719  -9.31648725
7.570000 0.582241  -9.31646334
7.580000 0.580713  -9.31649832
7.590000 0.579135  -9.31659465
7.600000 0.577510  -9.31675469
7.610000 0.575839  -9.31698057
7.620000 0.574124  -9.31727419
7.630000 0.572369  -9.31763720
7.640000 0.570575  -9.31807086
7.650000 0.568744  -9.31857606
7.660000 0.566879  -9.31915323
7.670000 0.564983  -9.31980225
7.680000 0.563059  -9.32052242
7.690000 0.561110  -9.32131237
7.700000 0.559139  -9.32217001
7.710000 0.557148  -9.32309240
7.720000 0.555142  -9.32407576
7.730000 0.553124  -9.32511537
7.740000 0.551098  -9.32620551
7.750000 0.549068  -9.32733941
7.760000 0.547037  -9.32850926
7.770000 0.545010  -9.32970614
7.780000 0.542990  -9.33092004
7.790000 0.540983  -9.33213992
7.800000 0.538992  -9.33335369
7.810000 0.537023  -9.33454835
7.820000 0.535080  -9.33571007
7.830000 0.533167  -9.33682435
7.840000 0.531289  -9.33787616
7.850000 0.529452  -9.33885019
7.860000 0.527659  -9.33973109
7.870000 0.525917  -9.34050372
7.880000 0.524230  -9.34115347
7.890000 0.522602  -9.34166658
7.900000 0.521039  -9.34203048
7.910000 0.519544  -9.34223415
7.920000 0.518124  -9.34226843
7.930000 0.516782  -9.34212637
7.940000 0.515522  -9.34180351
7.950000 0.514349  -9.34129819
7.960000 0.513266  -9.34061166
7.970000 0.512278  -9.33974834
7.980000 0.511387  -9.33871580
7.990000 0.510597  -9.33752478
8.000000 0.509910  -9.33618913
8.010000 0.509329  -9.33472556
8.020000 0.508856  -9.33315343
8.030000 0.508493  -9.33149437
8.040000 0.508241  -9.32977185
8.050000 0.508101  -9.32801073
8.060000 0.508073  -9.32623670
8.070000 0.508158  -9.32447575
8.080000 0.508355  -9.32275356
8.090000 0.508663  -9.32109502
8.100000 0.509082  -9.31952360
8.110000 0.509610  -9.31806098
8.120000 0.510245  -9.31672651
8.130000 0.510984  -9.31553697
8.140000 0.511826  -9.31450621
8.150000 0.512766  -9.31364500
8.160000 0.513803  -9.31296095
8.170000 0.514932  -9.31245846
8.180000 0.516149  -9.31213885
8.190000 0.517451  -9.31200042
8.200000 0.518833  -9.31203873
8.210000 0.520292  -9.31224681
8.220000 0.521822  -9.31261551
